product_user_id,account_id,email,role,plan_tier,signup_date,last_active_date,is_active
1001,797,mia.nguyen@globalsystems.com,viewer,enterprise,2024-01-28,2025-02-24,True
1002,804,bob.nguyen@acmepartners.com,admin,enterprise,2022-09-09,2025-01-29,True
1003,862,ivy.park@vanguardgroup.com,editor,starter,2023-07-22,2025-02-07,True
1004,231,frank.lopez@globalcorp.com,viewer,starter,2024-10-24,2025-02-27,True
1005,699,ivy.rivera@vertexanalytics.com,editor,starter,2024-11-29,2025-02-28,True
1006,691,leo.miller@pinnacleholdings.com,admin,enterprise,2024-11-30,2025-02-01,True
1007,289,wendy.davis@novadynamics.com,viewer,professional,2021-11-05,2022-08-17,False
1008,610,mia.davis@horizoncorp.com,editor,professional,2024-11-10,2025-02-11,True
1009,845,hank.foster@velocitycorp.com,editor,free,2022-06-07,2025-01-29,True
1010,634,dan.quinn@pacificenterprises.com,admin,free,2024-07-16,2025-02-10,True
1011,903,rosa.evans@novaenterprises.com,editor,professional,2024-11-03,2024-12-30,False
1012,493,karen.clark@optimaservices.com,viewer,professional,2025-01-11,2025-02-28,False
1013,912,grace.park@nexusnetworks.com,editor,starter,2024-10-09,2025-02-07,True
1014,727,grace.ingram@acmeservices.com,viewer,professional,2023-01-05,2025-02-08,True
1015,958,nate.park@pinnacledigital.com,editor,professional,2021-01-19,2025-02-25,True
1016,315,quinn.park@vanguardplatforms.com,editor,professional,2024-04-18,2025-02-28,True
1017,470,dan.quinn@acmenetworks.com,viewer,professional,2023-06-28,2025-02-01,True
1018,252,dan.park@optimasolutions.com,viewer,professional,2023-11-20,2025-02-27,True
1019,486,wendy.nguyen@zenithplatforms.com,admin,enterprise,2025-02-07,2025-01-29,True
1020,758,dan.park@pinnaclegroup.com,admin,professional,2024-11-16,2025-02-28,False
1021,507,carol.garcia@elevatenetworks.com,viewer,enterprise,2024-07-28,2024-11-08,False
1022,524,quinn.ingram@vertexdynamics.com,editor,starter,2023-07-09,2025-02-07,True
1023,422,frank.quinn@catalystsoftware.com,viewer,starter,2024-12-31,2025-02-28,False
1024,292,paul.hall@velocityanalytics.com,viewer,professional,2024-10-31,2025-02-03,True
1025,988,alice.hall@catalysttechnologies.com,viewer,starter,2023-12-11,2025-01-30,True
1026,806,,editor,professional,2023-03-19,2023-11-08,False
1027,604,grace.jones@velocitynetworks.com,viewer,professional,2024-11-17,2025-02-14,True
1028,416,uma.lopez@vertexenterprises.com,editor,professional,2023-03-04,2025-02-03,True
1029,728,paul.davis@velocityenterprises.com,editor,free,2024-08-17,2025-02-28,False
1030,180,wendy.garcia@quantumdigital.com,editor,professional,2024-10-28,2025-02-03,True
1031,608,uma.baker@nexusservices.com,viewer,professional,2024-10-19,2025-02-20,True
1032,970,quinn.evans@quantumnetworks.com,viewer,professional,2022-04-22,2022-05-27,False
1033,439,mia.foster@nexusnetworks.com,admin,enterprise,2024-05-01,2025-02-19,True
1034,578,steve.smith@elevatepartners.com,viewer,starter,2024-08-23,2024-11-20,False
1035,874,mia.ingram@quantumservices.com,admin,professional,2020-12-14,2025-02-07,True
1036,837,alice.adams@pinnacleholdings.com,viewer,free,2022-04-30,2025-02-04,True
1037,643,quinn.adams@catalystnetworks.com,editor,enterprise,2023-09-29,2025-02-08,True
1038,439,nate.garcia@nexusnetworks.com,viewer,enterprise,2024-06-10,2025-02-10,True
1039,771,hank.lopez@vertexsolutions.com,admin,professional,2025-01-28,2025-02-06,True
1040,532,steve.baker@catalystsystems.com,editor,professional,2024-02-27,2025-02-08,True
1041,507,karen.miller@elevatenetworks.com,editor,enterprise,2022-03-23,2025-02-14,True
1042,920,alice.evans@velocityplatforms.com,viewer,enterprise,2025-02-27,2025-01-29,True
1043,750,tina.owens@horizonservices.com,editor,professional,2024-11-16,2025-02-15,True
1044,24,grace.lopez@quantumsystems.com,viewer,enterprise,2024-12-14,2025-02-18,True
1045,34,quinn.park@zenithanalytics.com,viewer,free,2022-05-25,2023-05-11,False
1046,426,alice.smith@nexusgroup.com,viewer,enterprise,2021-11-14,2025-02-21,True
1047,279,alice.nguyen@summitsolutions.com,editor,starter,2024-04-12,2025-02-23,True
1048,400,ivy.taylor@fusionsolutions.com,viewer,starter,2024-07-17,2024-08-16,False
1049,566,jack.taylor@optimaanalytics.com,viewer,enterprise,2024-12-20,2025-02-28,False
1050,440,quinn.clark@acmesystems.com,admin,starter,2025-02-11,2025-02-17,True
1051,583,steve.taylor@pacificanalytics.com,viewer,starter,2024-04-21,2025-02-13,True
1052,820,karen.nguyen@vanguardsystems.com,viewer,free,2024-10-21,2025-02-09,True
1053,79,xander.foster@nexuslabs.com,admin,starter,2024-08-15,2025-02-06,True
1054,279,olivia.foster@summitsolutions.com,editor,starter,2024-05-17,2025-02-12,True
1055,328,hank.davis@nexusdynamics.com,viewer,enterprise,2023-09-14,2024-05-19,False
1056,377,nate.park@atlassystems.com,viewer,enterprise,2024-12-31,2025-02-02,True
1057,412,uma.ingram@elevateanalytics.com,editor,professional,2025-02-08,2025-02-06,True
1058,893,quinn.hall@atlasinc.com,viewer,professional,2024-10-10,2025-02-09,True
1059,1,ivy.davis@elevatenetworks.com,editor,free,2024-01-01,2025-01-29,True
1060,83,eve.taylor@zenithnetworks.com,editor,free,2024-11-12,2025-02-22,True
1061,337,grace.owens@optimaanalytics.com,editor,enterprise,2024-10-14,2024-11-26,False
1062,204,rosa.adams@elevateanalytics.com,viewer,free,2024-05-03,2024-10-23,False
1063,559,uma.garcia@nexustechnologies.com,admin,professional,2024-05-22,2025-02-08,True
1064,85,dan.foster@acmesystems.com,viewer,starter,2024-02-20,2025-02-08,True
1065,603,eve.hall@acmedigital.com,viewer,professional,2024-10-30,2025-01-30,True
1066,149,nate.adams@quantumlabs.com,admin,free,2024-12-27,2025-02-28,True
1067,419,,admin,starter,2022-12-20,2025-02-08,True
1068,634,eve.nguyen@pacificenterprises.com,viewer,free,2024-10-28,2025-02-21,True
1069,392,karen.owens@fusiondigital.com,editor,starter,2024-05-18,2024-07-05,False
1070,655,grace.garcia@quantumdigital.com,admin,starter,2025-02-22,2025-02-16,True
1071,164,rosa.taylor@summitgroup.com,admin,professional,2024-12-22,2025-02-17,True
1072,776,mia.park@apexlabs.com,viewer,starter,2023-10-08,2025-02-08,True
1073,708,frank.smith@apexcorp.com,viewer,starter,2022-06-08,2022-12-05,False
1074,942,paul.hall@vanguardsoftware.com,editor,professional,2024-09-24,2025-02-25,True
1075,983,steve.clark@atlasdynamics.com,viewer,free,2023-01-03,2025-01-31,True
1076,750,tina.jones@horizonservices.com,admin,professional,2024-08-25,2025-02-18,True
1077,252,nate.quinn@optimasolutions.com,admin,professional,2023-10-05,2024-04-22,False
1078,376,vince.baker@quantumgroup.com,editor,free,2024-10-13,2025-01-30,True
1079,24,grace.clark@quantumsystems.com,editor,enterprise,2025-02-18,2025-01-29,True
1080,480,mia.ingram@acmesolutions.com,admin,professional,2023-05-30,2024-01-19,False
1081,646,steve.hall@summitsoftware.com,editor,starter,2024-09-06,2024-12-31,False
1082,658,paul.quinn@vanguardsoftware.com,editor,starter,2024-09-06,2025-02-28,False
1083,384,rosa.park@vanguarddigital.com,editor,enterprise,2024-06-02,2024-11-24,False
1084,731,steve.adams@horizonholdings.com,admin,professional,2024-01-17,2025-01-31,True
1085,825,rosa.kim@apexenterprises.com,editor,free,2021-01-25,2025-01-30,True
1086,542,nate.clark@apexnetworks.com,viewer,free,2024-11-21,2025-02-06,True
1087,258,carol.lopez@atlasservices.com,editor,professional,2024-01-23,2024-04-02,False
1088,493,leo.kim@optimaservices.com,admin,professional,2024-12-06,2025-02-01,True
1089,246,hank.baker@fusionlabs.com,viewer,professional,2022-08-27,2023-01-22,False
1090,621,bob.kim@fusioncorp.com,viewer,starter,2024-06-21,2025-02-14,True
1091,634,wendy.park@pacificenterprises.com,editor,free,2025-01-09,2025-02-21,True
1092,765,paul.rivera@novasoftware.com,viewer,professional,2024-11-26,2025-02-20,True
1093,135,karen.taylor@horizonanalytics.com,editor,enterprise,2023-04-19,2025-02-22,True
1094,202,bob.evans@apexdigital.com,editor,enterprise,2022-07-17,2025-02-13,True
1095,548,leo.clark@quantumholdings.com,editor,professional,2024-10-14,2025-02-01,True
1096,185,karen.jones@synergysoftware.com,viewer,starter,2025-02-07,2025-02-02,True
1097,245,frank.baker@globallabs.com,viewer,enterprise,2024-03-07,2025-02-11,True
1098,7,rosa.garcia@catalystplatforms.com,admin,starter,2021-05-23,2022-03-18,False
1099,149,uma.taylor@quantumlabs.com,viewer,free,2025-01-02,2025-02-17,True
1100,15,carol.lopez@nexusinc.com,editor,starter,2023-08-24,2025-02-18,True
1101,123,paul.rivera@atlasinc.com,viewer,professional,2021-06-11,2021-12-08,False
1102,866,karen.owens@optimaenterprises.com,viewer,enterprise,2022-07-13,2023-01-22,False
1103,925,grace.clark@atlastechnologies.com,admin,starter,2025-01-21,2025-02-11,True
1104,275,bob.lopez@acmeinc.com,viewer,enterprise,2023-05-21,2025-02-02,True
1105,15,xander.nguyen@nexusinc.com,editor,starter,2022-08-29,2025-02-21,True
1106,473,,editor,free,2024-12-22,2025-02-28,False
1107,124,leo.davis@vertexholdings.com,viewer,free,2024-04-02,2025-02-08,True
1108,141,eve.smith@acmeplatforms.com,editor,enterprise,2025-01-01,2025-02-25,True
1109,467,steve.taylor@vanguardpartners.com,editor,enterprise,2023-04-04,2023-09-22,False
1110,556,karen.park@vertexanalytics.com,editor,free,2021-07-27,2021-11-18,False
1111,231,carol.hall@globalcorp.com,editor,starter,2024-10-17,2025-02-14,True
1112,998,mia.adams@synergysolutions.com,editor,professional,2024-07-29,2025-02-23,True
1113,57,olivia.owens@nexuscorp.com,editor,professional,2024-12-28,2025-02-27,True
1114,413,vince.jones@pacificlabs.com,editor,enterprise,2025-02-01,2025-02-28,False
1115,453,bob.evans@nexusholdings.com,editor,professional,2022-09-24,2025-02-28,True
1116,159,frank.park@horizonsystems.com,editor,enterprise,2023-12-14,2025-02-26,True
1117,897,xander.hall@novaplatforms.com,editor,free,2024-10-06,2025-01-30,True
1118,681,jack.garcia@pacificsystems.com,editor,free,2022-01-07,2025-02-25,True
1119,142,karen.park@summitdigital.com,viewer,starter,2024-10-31,2025-02-10,True
1120,752,frank.nguyen@optimatechnologies.com,viewer,starter,2024-12-02,2025-02-28,False
1121,41,jack.evans@nexuscorp.com,editor,starter,2021-11-17,2025-01-30,True
1122,313,olivia.hall@globalsolutions.com,viewer,professional,2024-10-06,2025-02-26,True
1123,953,olivia.quinn@pinnacledigital.com,viewer,professional,2024-05-15,2024-12-31,False
1124,796,ivy.baker@summitservices.com,editor,free,2024-11-12,2025-02-14,True
1125,859,dan.owens@catalystinc.com,admin,starter,2024-05-14,2025-01-30,True
1126,451,carol.kim@novadigital.com,editor,starter,2024-09-18,2025-02-28,False
1127,663,grace.hall@optimadynamics.com,viewer,starter,2024-07-04,2025-02-28,False
1128,927,tina.quinn@apexservices.com,editor,enterprise,2025-01-15,2025-02-28,False
1129,855,rosa.clark@globalpartners.com,editor,free,2024-07-26,2025-02-28,True
1130,278,uma.owens@vanguardtechnologies.com,editor,free,2024-10-25,2025-02-04,True
1131,26,uma.nguyen@acmeinc.com,viewer,starter,2024-08-28,2025-02-28,False
1132,448,frank.ingram@quantumgroup.com,editor,enterprise,2024-09-21,2025-02-27,True
1133,832,jack.evans@fusionenterprises.com,admin,enterprise,2023-03-25,2025-02-26,True
1134,76,steve.park@optimasolutions.com,admin,starter,2024-11-02,2024-11-24,False
1135,351,,viewer,starter,2024-08-28,2025-02-15,True
1136,597,,editor,professional,2023-09-08,2025-02-22,True
1137,78,hank.garcia@zenithpartners.com,editor,enterprise,2023-12-05,2025-02-06,True
1138,299,grace.rivera@catalystsolutions.com,viewer,enterprise,2022-12-14,2025-02-07,True
1139,165,dan.miller@globalnetworks.com,editor,enterprise,2025-01-14,2025-02-14,True
1140,135,olivia.garcia@horizonanalytics.com,viewer,enterprise,2022-09-26,2025-02-17,True
1141,680,steve.garcia@pinnaclesystems.com,viewer,enterprise,2024-04-04,2025-02-01,True
1142,632,carol.adams@optimasolutions.com,editor,professional,2022-07-26,2025-02-27,True
1143,541,alice.garcia@zenithinc.com,viewer,professional,2024-12-24,2025-01-31,True
1144,255,tina.miller@pacificlabs.com,viewer,professional,2024-12-13,2025-02-01,True
1145,513,hank.adams@novasoftware.com,admin,enterprise,2021-03-21,2021-09-13,False
1146,7,nate.foster@catalystplatforms.com,editor,starter,2023-02-10,2025-02-08,True
1147,483,grace.owens@acmedynamics.com,editor,free,2025-01-19,2025-02-27,True
1148,942,grace.rivera@vanguardsoftware.com,admin,professional,2023-11-07,2025-02-12,True
1149,240,uma.foster@optimadigital.com,viewer,starter,2023-04-19,2025-02-10,True
1150,63,eve.taylor@quantumdynamics.com,viewer,starter,2022-11-04,2023-05-01,False
1151,759,wendy.nguyen@quantumservices.com,viewer,professional,2020-05-18,2025-02-14,True
1152,924,carol.kim@pacifictechnologies.com,viewer,professional,2024-09-25,2025-02-25,True
1153,706,ivy.nguyen@elevatesoftware.com,admin,enterprise,2023-10-17,2025-02-17,True
1154,910,olivia.evans@zenithsoftware.com,viewer,starter,2022-03-15,2025-02-10,True
1155,93,ivy.kim@fusionholdings.com,editor,free,2023-08-22,2025-02-23,True
1156,371,paul.foster@fusionsystems.com,viewer,professional,2022-11-13,2025-02-17,True
1157,225,carol.baker@optimasystems.com,editor,enterprise,2024-10-09,2025-02-28,False
1158,272,alice.miller@catalystsoftware.com,viewer,free,2025-02-12,2025-02-28,False
1159,685,karen.garcia@fusiongroup.com,editor,starter,2024-05-30,2025-02-04,True
1160,186,olivia.foster@acmeinc.com,editor,enterprise,2023-11-23,2024-02-07,False
1161,769,vince.davis@globalplatforms.com,editor,professional,2024-06-10,2025-02-01,True
1162,574,bob.adams@zenithsoftware.com,editor,enterprise,2023-06-14,2025-02-08,True
1163,905,alice.jones@vanguardtechnologies.com,viewer,enterprise,2023-01-25,2025-02-18,True
1164,451,leo.miller@novadigital.com,viewer,starter,2024-11-28,2025-02-28,False
1165,301,grace.kim@horizonpartners.com,admin,enterprise,2023-08-08,2025-02-24,True
1166,425,karen.clark@pinnaclepartners.com,viewer,starter,2024-10-18,2025-01-31,True
1167,616,bob.evans@vertexenterprises.com,admin,starter,2024-05-25,2024-08-16,False
1168,544,eve.baker@horizonplatforms.com,editor,enterprise,2025-02-19,2025-02-03,True
1169,299,hank.baker@catalystsolutions.com,admin,enterprise,2023-05-12,2025-02-11,True
1170,391,quinn.jones@globalsoftware.com,editor,starter,2024-04-05,2025-02-05,True
1171,284,eve.ingram@novalabs.com,viewer,professional,2025-02-09,2025-02-06,True
1172,976,hank.baker@zenithplatforms.com,viewer,enterprise,2024-06-24,2025-02-23,True
1173,699,leo.jones@vertexanalytics.com,admin,starter,2024-12-02,2025-02-28,False
1174,202,wendy.baker@apexdigital.com,admin,enterprise,2022-12-29,2025-02-20,True
1175,100,alice.taylor@apexcorp.com,admin,enterprise,2025-02-23,2025-02-13,True
1176,717,nate.nguyen@vanguardpartners.com,viewer,professional,2024-07-29,2024-09-12,False
1177,320,tina.kim@synergysolutions.com,editor,professional,2025-02-09,2025-02-04,True
1178,949,xander.owens@optimasoftware.com,viewer,professional,2022-08-02,2023-04-12,False
1179,468,uma.nguyen@vertexsolutions.com,viewer,enterprise,2023-12-04,2025-02-17,True
1180,750,,viewer,professional,2024-06-07,2025-02-12,True
1181,255,leo.quinn@pacificlabs.com,editor,professional,2025-01-23,2025-02-17,True
1182,151,jack.ingram@atlasgroup.com,editor,professional,2024-11-18,2025-02-17,True
1183,142,xander.jones@summitdigital.com,editor,starter,2024-06-08,2025-02-09,True
1184,833,tina.evans@velocitydigital.com,editor,professional,2022-08-03,2023-03-30,False
1185,825,karen.park@apexenterprises.com,editor,free,2021-07-16,2021-10-31,False
1186,551,nate.evans@catalystinc.com,viewer,starter,2020-04-12,2025-02-17,True
1187,301,karen.adams@horizonpartners.com,editor,enterprise,2024-01-22,2024-11-10,False
1188,2,carol.lopez@fusionnetworks.com,editor,professional,2024-10-27,2025-02-18,True
1189,936,bob.park@summitenterprises.com,editor,professional,2024-12-03,2025-02-09,True
1190,323,bob.evans@zenithpartners.com,admin,professional,2024-12-16,2025-02-20,True
1191,726,paul.evans@zenithdynamics.com,viewer,starter,2023-05-10,2023-11-08,False
1192,18,mia.ingram@velocitydigital.com,viewer,free,2024-11-06,2025-02-28,False
1193,255,tina.quinn@pacificlabs.com,viewer,professional,2025-01-10,2025-02-25,True
1194,254,tina.owens@nexusplatforms.com,admin,starter,2024-04-13,2024-07-21,False
1195,734,ivy.lopez@optimanetworks.com,viewer,starter,2024-11-03,2025-02-05,True
1196,200,ivy.hall@summitpartners.com,viewer,professional,2024-02-04,2024-06-18,False
1197,960,paul.miller@vanguardlabs.com,viewer,professional,2024-12-07,2025-02-07,True
1198,581,frank.miller@synergyinc.com,editor,starter,2025-02-03,2025-02-07,True
1199,476,vince.hall@horizondynamics.com,viewer,professional,2025-01-28,2025-02-06,True
1200,555,olivia.davis@atlasplatforms.com,viewer,professional,2024-07-19,2025-01-29,True
1201,137,wendy.miller@catalystholdings.com,editor,starter,2025-01-30,2025-02-16,True
1202,258,hank.garcia@atlasservices.com,viewer,professional,2021-10-02,2025-02-03,True
1203,6,tina.davis@novaholdings.com,viewer,starter,2024-10-18,2025-02-05,True
1204,699,leo.evans@vertexanalytics.com,editor,starter,2025-01-15,2025-02-04,True
1205,743,rosa.nguyen@quantumpartners.com,editor,starter,2024-09-24,2025-02-05,True
1206,259,uma.jones@optimaservices.com,admin,free,2024-10-27,2025-02-11,True
1207,562,olivia.lopez@vanguardsoftware.com,viewer,enterprise,2023-12-19,2025-02-23,True
1208,630,vince.foster@vertexsystems.com,admin,starter,2025-01-03,2025-02-11,True
1209,302,,admin,starter,2023-12-08,2025-02-06,True
1210,727,xander.park@acmeservices.com,admin,professional,2021-05-26,2025-02-26,True
1211,166,bob.taylor@pinnacleinc.com,editor,starter,2020-09-26,2025-02-01,True
1212,562,wendy.baker@vanguardsoftware.com,editor,enterprise,2024-12-05,2025-02-07,True
1213,436,,editor,enterprise,2024-02-28,2025-02-11,True
1214,170,dan.adams@quantumlabs.com,viewer,professional,2024-09-16,2025-02-05,True
1215,458,nate.jones@optimagroup.com,admin,starter,2024-12-28,2025-02-03,True
1216,814,jack.clark@velocitydigital.com,editor,enterprise,2023-05-25,2025-02-07,True
1217,158,nate.rivera@pinnacleholdings.com,editor,professional,2021-01-04,2021-08-05,False
1218,281,hank.jones@horizonsystems.com,admin,starter,2024-08-30,2025-02-28,False
1219,794,uma.quinn@pacificenterprises.com,editor,enterprise,2024-12-18,2025-02-14,True
1220,995,ivy.taylor@vanguardlabs.com,viewer,free,2024-01-20,2025-02-09,True
1221,941,rosa.adams@apexnetworks.com,viewer,starter,2023-07-16,2025-02-16,True
1222,764,alice.miller@pinnaclecorp.com,editor,professional,2021-03-26,2025-02-19,True
1223,468,vince.foster@vertexsolutions.com,viewer,enterprise,2024-08-11,2025-02-28,False
1224,224,frank.baker@fusiondigital.com,viewer,enterprise,2024-10-27,2025-02-14,True
1225,373,tina.taylor@nexusnetworks.com,editor,starter,2024-05-13,2025-02-27,True
1226,291,leo.smith@summitenterprises.com,viewer,professional,2023-06-13,2024-03-06,False
1227,374,carol.hall@pinnacleenterprises.com,viewer,free,2024-04-27,2025-02-09,True
1228,551,carol.baker@catalystinc.com,viewer,starter,2022-06-15,2025-02-21,True
1229,881,jack.nguyen@zenithservices.com,editor,professional,2024-08-29,2025-02-18,True
1230,410,steve.smith@summitanalytics.com,viewer,free,2023-06-03,2024-04-05,False
1231,485,jack.baker@apexdynamics.com,editor,professional,2025-02-10,2025-02-02,True
1232,22,karen.owens@atlasenterprises.com,editor,starter,2023-01-09,2025-02-18,True
1233,982,carol.garcia@zenithtechnologies.com,admin,enterprise,2024-08-03,2025-02-28,False
1234,450,steve.davis@summitdigital.com,viewer,free,2023-07-01,2025-02-15,True
1235,128,xander.davis@pinnacleinc.com,editor,enterprise,2024-10-19,2025-02-28,True
1236,234,nate.park@elevateplatforms.com,viewer,free,2022-11-12,2025-02-20,True
1237,199,nate.davis@velocitygroup.com,editor,starter,2023-04-23,2025-02-19,True
1238,4,jack.adams@vanguardplatforms.com,editor,starter,2024-10-12,2025-01-29,True
1239,193,,viewer,professional,2025-01-05,2025-02-10,True
1240,809,vince.baker@nexusnetworks.com,editor,starter,2022-02-02,2025-02-10,True
1241,39,quinn.clark@acmesoftware.com,editor,professional,2025-01-03,2025-02-19,True
1242,563,paul.baker@elevatesystems.com,admin,professional,2025-02-16,2025-01-29,True
1243,733,wendy.garcia@synergygroup.com,admin,professional,2024-09-15,2025-02-03,True
1244,861,carol.nguyen@nexusholdings.com,viewer,starter,2024-12-22,2025-02-28,False
1245,141,olivia.quinn@acmeplatforms.com,viewer,enterprise,2024-11-09,2025-02-28,False
1246,233,olivia.kim@optimanetworks.com,admin,professional,2024-06-11,2025-02-28,False
1247,632,mia.nguyen@optimasolutions.com,admin,professional,2023-03-25,2025-02-13,True
1248,106,rosa.lopez@fusiongroup.com,admin,professional,2025-01-28,2025-02-19,True
1249,610,wendy.smith@horizoncorp.com,editor,professional,2024-01-18,2024-07-12,False
1250,490,quinn.park@elevatenetworks.com,editor,enterprise,2023-07-19,2024-07-11,False
1251,543,quinn.clark@novaenterprises.com,viewer,professional,2024-06-17,2025-02-10,True
1252,188,,editor,starter,2022-09-04,2025-02-18,True
1253,859,steve.garcia@catalystinc.com,viewer,starter,2024-11-06,2025-02-06,True
1254,220,uma.park@horizonpartners.com,viewer,professional,2023-04-30,2025-02-04,True
1255,529,rosa.clark@nexusplatforms.com,editor,starter,2022-12-05,2023-02-03,False
1256,411,frank.nguyen@vertexlabs.com,viewer,professional,2023-11-25,2025-02-02,True
1257,90,hank.park@vertexsolutions.com,viewer,starter,2025-02-12,2025-01-31,True
1258,440,steve.baker@acmesystems.com,viewer,starter,2025-01-15,2025-02-01,True
1259,14,,editor,professional,2024-09-01,2025-02-12,True
1260,928,tina.taylor@novaholdings.com,admin,enterprise,2023-08-13,2025-02-13,True
1261,828,bob.rivera@quantumsystems.com,admin,professional,2022-11-01,2025-02-25,True
1262,903,mia.park@novaenterprises.com,viewer,professional,2024-11-12,2025-02-16,True
1263,694,leo.kim@nexussoftware.com,editor,starter,2024-09-15,2025-02-16,True
1264,400,paul.quinn@fusionsolutions.com,viewer,starter,2024-12-09,2025-02-19,True
1265,991,jack.evans@fusionholdings.com,editor,enterprise,2024-06-11,2025-02-10,True
1266,534,paul.park@horizonlabs.com,editor,professional,2024-03-22,2025-02-04,True
1267,665,,editor,starter,2024-08-02,2025-01-30,True
1268,734,hank.davis@optimanetworks.com,viewer,starter,2024-12-05,2025-02-06,True
1269,860,vince.miller@summitenterprises.com,editor,starter,2024-12-20,2025-02-28,False
1270,101,mia.garcia@fusionplatforms.com,viewer,enterprise,2024-08-26,2025-02-28,False
1271,963,frank.jones@velocitydigital.com,viewer,starter,2025-02-16,2025-02-24,True
1272,622,uma.taylor@velocitytechnologies.com,editor,enterprise,2024-12-03,2025-02-19,True
1273,254,hank.rivera@nexusplatforms.com,editor,starter,2024-10-14,2024-11-28,False
1274,1,nate.hall@elevatenetworks.com,editor,free,2023-09-17,2024-07-10,False
1275,1000,mia.owens@fusionholdings.com,editor,free,2022-03-24,2025-02-20,True
1276,370,dan.nguyen@summitsoftware.com,viewer,starter,2024-12-15,2025-02-23,True
1277,713,mia.jones@horizonholdings.com,editor,starter,2023-02-03,2023-12-19,False
1278,41,ivy.park@nexuscorp.com,editor,starter,2024-03-10,2025-02-04,True
1279,893,leo.owens@atlasinc.com,viewer,professional,2025-01-09,2025-02-21,True
1280,10,vince.quinn@pacificcorp.com,viewer,starter,2024-03-06,2025-02-01,True
1281,613,nate.davis@elevateplatforms.com,viewer,starter,2025-01-31,2025-02-28,False
1282,731,paul.davis@horizonholdings.com,editor,professional,2024-12-11,2025-02-21,True
1283,865,quinn.evans@synergysolutions.com,editor,free,2024-08-24,2025-02-11,True
1284,140,xander.ingram@velocityenterprises.com,editor,starter,2025-02-16,2025-02-28,False
1285,238,hank.miller@fusiongroup.com,admin,enterprise,2021-02-22,2025-02-15,True
1286,807,carol.kim@fusiondigital.com,viewer,professional,2023-04-30,2023-08-30,False
1287,19,carol.quinn@acmegroup.com,editor,professional,2023-07-20,2024-04-04,False
1288,476,dan.miller@horizondynamics.com,editor,professional,2025-02-12,2025-02-13,True
1289,690,wendy.rivera@synergytechnologies.com,viewer,professional,2024-06-26,2025-02-16,True
1290,83,quinn.ingram@zenithnetworks.com,viewer,free,2025-02-19,2025-02-21,True
1291,808,bob.miller@quantumplatforms.com,editor,professional,2024-03-10,2024-06-09,False
1292,148,carol.clark@fusiontechnologies.com,editor,professional,2024-12-14,2025-02-28,False
1293,318,steve.miller@summitlabs.com,editor,professional,2024-11-29,2025-02-14,True
1294,721,vince.quinn@zenithinc.com,editor,professional,2022-04-12,2025-02-08,True
1295,10,dan.ingram@pacificcorp.com,viewer,starter,2024-03-30,2024-10-15,False
1296,482,wendy.evans@pacificanalytics.com,editor,enterprise,2023-12-17,2024-03-27,False
1297,529,leo.lopez@nexusplatforms.com,viewer,starter,2021-08-20,2022-03-03,False
1298,683,rosa.clark@novaplatforms.com,viewer,free,2024-08-24,2025-02-02,True
1299,400,olivia.jones@fusionsolutions.com,viewer,starter,2024-11-07,2025-01-30,True
1300,705,steve.kim@optimainc.com,admin,enterprise,2024-11-08,2025-02-16,True
1301,261,frank.davis@summitpartners.com,viewer,professional,2024-11-09,2025-02-28,False
1302,166,leo.smith@pinnacleinc.com,viewer,starter,2020-08-16,2025-02-22,True
1303,58,leo.quinn@acmegroup.com,admin,professional,2023-04-20,2025-02-27,True
1304,17,olivia.clark@pacificlabs.com,editor,professional,2023-05-16,2023-08-13,False
1305,894,steve.evans@pacificsolutions.com,admin,starter,2022-10-15,2025-02-26,True
1306,733,wendy.miller@synergygroup.com,editor,professional,2025-02-02,2025-02-02,True
1307,799,leo.hall@atlasplatforms.com,editor,starter,2022-04-29,2025-02-01,True
1308,529,mia.baker@nexusplatforms.com,editor,starter,2022-09-17,2025-02-24,True
1309,137,mia.evans@catalystholdings.com,editor,starter,2023-08-09,2025-02-05,True
1310,586,,editor,professional,2024-06-29,2025-02-28,True
1311,172,eve.smith@acmenetworks.com,editor,professional,2023-08-20,2025-02-12,True
1312,416,vince.clark@vertexenterprises.com,editor,professional,2024-03-02,2025-02-06,True
1313,165,tina.hall@globalnetworks.com,editor,enterprise,2023-04-27,2025-02-28,True
1314,734,vince.owens@optimanetworks.com,editor,starter,2025-01-09,2025-02-09,True
1315,862,uma.smith@vanguardgroup.com,viewer,starter,2021-12-15,2025-02-02,True
1316,43,grace.quinn@velocitycorp.com,viewer,starter,2022-11-28,2023-08-20,False
1317,10,xander.nguyen@pacificcorp.com,editor,starter,2022-12-02,2025-01-30,True
1318,137,ivy.quinn@catalystholdings.com,admin,starter,2024-01-10,2025-02-16,True
1319,939,hank.taylor@acmeinc.com,admin,starter,2024-09-17,2025-02-04,True
1320,478,steve.miller@elevatecorp.com,admin,starter,2023-12-17,2025-02-18,True
1321,50,carol.ingram@fusiontechnologies.com,viewer,professional,2024-12-30,2025-01-29,True
1322,865,leo.lopez@synergysolutions.com,viewer,free,2024-10-23,2025-02-18,True
1323,208,uma.park@vertexenterprises.com,editor,professional,2024-10-15,2025-02-22,True
1324,728,rosa.davis@velocityenterprises.com,viewer,free,2024-10-28,2025-02-25,True
1325,414,uma.rivera@velocitysystems.com,viewer,enterprise,2025-01-22,2025-01-31,True
